256 -50 2.8022477740900909e+11
252 -49 6.9077409003715684e+12
254 -49 4.8241004551188805e+13
248 -48 9.1062277039273969e+13
250 -48 1.1833763889271958e+15
252 -48 3.9992692544929730e+15
244 -47 9.1258724962540212e+14
246 -47 1.5862927107097588e+16
248 -47 9.8169082291048896e+16
250 -47 2.1237962884630269e+17
240 -46 7.7279690393440730e+15
242 -46 1.5866977921310288e+17
244 -46 1.3247278840388823e+18
246 -46 5.2258644088209910e+18
248 -46 8.2424123966570906e+18
236 -45 5.5616238451071600e+16
238 -45 1.3164360545811290e+18
240 -45 1.3235185702474226e+19
242 -45 7.0982112502722167e+19
244 -45 2.0241244367722598e+20
246 -45 2.4706947207328059e+20
232 -44 3.4753203860943616e+17
234 -44 9.2408146299278111e+18
236 -44 1.0709402773545112e+20
238 -44 7.0035020108299069e+20
240 -44 2.7238814546242495e+21
242 -44 6.0128756305160537e+21
244 -44 5.9564821626435572e+21
228 -43 1.9276022159637161e+18
230 -43 5.6466487447209820e+19
232 -43 7.3363739630863136e+20
234 -43 5.5497414512211478e+21
236 -43 2.6483433026638127e+22
238 -43 8.0320405660320435e+22
240 -43 1.4392768079088971e+23
242 -43 1.1865505891475966e+23
224 -42 9.6155680169469338e+18
226 -42 3.0266857030700093e+20
228 -42 4.3414639563425495e+21
230 -42 3.6832581391886850e+22
232 -42 2.0521952262119469e+23
234 -42 7.6448770939776795e+23
236 -42 1.8884704328931637e+24
238 -42 2.8297847523256934e+24
240 -42 1.9962586896962498e+24
220 -41 4.3649604062900158e+19
222 -41 1.4644600958364381e+21
224 -41 2.2625870099599344e+22
226 -41 2.1158978802069148e+23
228 -41 1.3222467917150795e+24
230 -41 5.7617788430095896e+24
232 -41 1.7559030144993518e+25
234 -41 3.6349344794601862e+25
236 -41 4.6785025077523851e+25
238 -41 2.8780342228567604e+25
216 -40 1.8117737439573344e+20
218 -40 6.4060163849336662e+21
220 -40 1.0551958928828225e+23
222 -40 1.0687915102181915e+24
224 -40 7.3229440293782144e+24
226 -40 3.5956505990894046e+25
228 -40 1.2852808544269242e+26
230 -40 3.3003809343718511e+26
232 -40 5.8867268474425725e+26
234 -40 6.6232036852156108e+26
236 -40 3.6044686057920096e+26
212 -39 6.9206737713809444e+20
214 -39 2.5622304808710200e+22
216 -39 4.4572493249235442e+23
218 -39 4.7961179514873334e+24
220 -39 3.5647468087705007e+25
222 -39 1.9270751763331059e+26
224 -39 7.7772674797934327e+26
226 -39 2.3437584986296307e+27
228 -39 5.1968591573843736e+27
230 -39 8.1298065918309159e+27
232 -39 8.1182892851562452e+27
234 -39 3.9597748764706191e+27
208 -38 2.4463566804825428e+21
210 -38 9.4090976423767215e+22
212 -38 1.7097602107126492e+24
214 -38 1.9419417065891030e+25
216 -38 1.5442056638895349e+26
218 -38 9.0493461454519883e+26
220 -38 4.0201038875773364e+27
222 -38 1.3706683555956086e+28
224 -38 3.5715709780256287e+28
226 -38 6.9651132323313124e+28
228 -38 9.7010532610799125e+28
230 -38 8.7103524164862030e+28
232 -38 3.8552608992712510e+28
202 -37 3.7794647608887776e+16
204 -37 7.9796868149111465e+21
206 -37 3.1720622595974975e+23
208 -37 5.9892495864795032e+24
210 -37 7.1364123592677245e+25
212 -37 5.9964513903129474e+26
214 -37 3.7553148826110066e+27
216 -37 1.8106398895320923e+28
218 -37 6.8157985760375292e+28
220 -37 2.0134015082441468e+29
222 -37 4.6280796872110539e+29
224 -37 8.0443058199823120e+29
