312 -63 4.5441538229512444e+10
308 -62 1.5147684511759807e+12
310 -62 1.0921393905606193e+13
304 -61 2.9056192674287785e+13
306 -61 3.4913488818118819e+14
308 -61 1.2165046073886925e+15
300 -60 3.8696031005626781e+14
302 -60 6.3599665089624770e+15
304 -60 3.7737489664608792e+16
306 -60 8.4272401830747536e+16
296 -59 3.9455161988366855e+15
298 -59 8.2549614608363792e+16
300 -59 6.6517395043991040e+17
302 -59 2.5750602809290378e+18
304 -59 4.1466135245811717e+18
292 -58 3.3736597990031764e+16
294 -58 8.2888610395383654e+17
296 -58 8.4282070363295171e+18
298 -58 4.4373090626677932e+19
300 -58 1.2558669959635880e+20
302 -58 1.5568056989476608e+20
288 -57 2.5255897946864528e+17
290 -57 6.9980800133502280e+18
292 -57 8.3571601192104608e+19
294 -57 5.5128870745037799e+20
296 -57 2.1337711046222928e+21
298 -57 4.7061489260013059e+21
300 -57 4.6920722307130416e+21
284 -56 1.6981114391226724e+18
286 -56 5.1565595892814299e+19
288 -56 6.9487044580002811e+20
290 -56 5.4011712948370460e+21
292 -56 2.6127805741867272e+22
294 -56 7.8996637348935177e+22
296 -56 1.4176417849976168e+23
298 -56 1.1738823569669842e+23
280 -55 1.0417771898792673e+19
282 -55 3.4216457874946268e+20
284 -55 5.0838829517782940e+21
286 -55 4.4489821271394921e+22
288 -55 2.5274317238970584e+23
290 -55 9.5720704681328156e+23
292 -55 2.3616907662625327e+24
294 -55 3.5447712926740670e+24
296 -55 2.4919086683997125e+24
276 -54 5.8681966585801318e+19
278 -54 2.0632666981545057e+21
280 -54 3.3139456459427186e+22
282 -54 3.2059970798038046e+23
284 -54 2.0639277609068432e+24
286 -54 9.1638793557826046e+24
288 -54 2.8296940470080083e+25
290 -54 5.8608211721300586e+25
292 -54 7.5422736833727522e+25
294 -54 4.5932263241678305e+25
272 -53 3.0566164243532821e+20
274 -53 1.1420787328843994e+22
276 -53 1.9614909680621274e+23
278 -53 2.0553927370105561e+24
280 -53 1.4615020515735188e+25
282 -53 7.3623518130167031e+25
284 -53 2.6812673044109491e+26
286 -53 6.9534017350930153e+26
288 -53 1.2385675549522002e+27
290 -53 1.3891671083629659e+27
292 -53 7.4383124603657993e+26
268 -52 1.4864775121940953e+21
270 -52 5.8247839906250107e+22
272 -52 1.0610218147347731e+24
274 -52 1.1915540684639420e+25
276 -52 9.2051163196448451e+25
278 -52 5.1357044640818469e+26
280 -52 2.1198948159623870e+27
282 -52 6.5030618991532000e+27
284 -52 1.4505037208349544e+28
286 -52 2.2659337065374900e+28
288 -52 2.2409316479355561e+28
290 -52 1.0706897750154527e+28
264 -51 6.7518658184181795e+21
266 -51 2.7623222667714410e+23
268 -51 5.3053255268502158e+24
270 -51 6.3179119739657483e+25
272 -51 5.2349342180619096e+26
274 -51 3.1778797153032742e+27
276 -51 1.4533486069646667e+28
278 -51 5.0684091574906205e+28
280 -51 1.3359521398786020e+29
282 -51 2.6145745596656634e+29
284 -51 3.6186344411409826e+29
286 -51 3.2151671953543137e+29
288 -51 1.3841325365072753e+29
260 -50 2.8722591378752605e+22
262 -50 1.2243957485350723e+24
264 -50 2.4561570216297707e+25
266 -50 3.0874946061314107e+26
268 -50 2.7123624714240583e+27
270 -50 1.7705676806487688e+28
272 -50 8.8158205348070013e+28
274 -50 3.4047541715527810e+29
276 -50 1.0242171839567974e+30
278 -50 2.3691243798306827e+30
280 -50 4.1267221311547643e+30
282 -50 5.1362528240884648e+30
284 -50 4.1223708491306797e+30
286 -50 1.6194350385529843e+30
254 -49 1.4901468588805248e+17
256 -49 1.1533298412026090e+23
258 -49 5.0898072562313377e+24
260 -49 1.0599540627603386e+26
262 -49 1.3935341054603590e+27
264 -49 1.2915608978767555e+28
266 -49 8.9608512895686074e+28
268 -49 4.8014251682803644e+29
270 -49 2.0197966159055092e+30
272 -49 6.7334712453378288e+30
274 -49 1.7804936760583786e+31
276 -49 3.6735266277639958e+31
278 -49 5.7492511591051394e+31
280 -49 6.5079314173360281e+31
282 -49 4.7787324056248352e+31
284 -49 1.7231128842294685e+31
250 -48 2.6027388541515213e+18
252 -48 4.3751964704631356e+23
254 -48 1.9835822493932283e+25
256 -48 4.2777399917233467e+26
258 -48 5.8500798698037968e+27
260 -48 5.6815312905596384e+28
262 -48 4.1444242007634247e+29
264 -48 2.3659026972400419e+30
266 -48 1.0726563792153664e+31
268 -48 3.9092915420118799e+31
270 -48 1.1480021334286326e+32
272 -48 2.7075002007014646e+32
274 -48 5.0265240888215199e+32
276 -48 7.1637349480022113e+32
278 -48 7.4157679354307955e+32
280 -48 5.0180085078439043e+32
282 -48 1.6769447850669162e+32
246 -47 2.6901732304644325e+19
248 -47 1.5649763517506773e+24
250 -47 7.2705137154515074e+25
252 -47 1.6163517231923665e+27
254 -47 2.2902472416120710e+28
256 -47 2.3137859955483094e+29
258 -47 1.7724720407950132e+30
260 -47 1.0656591553403744e+31
262 -47 5.1500684686039884e+31
264 -47 2.0237440843219515e+32
266 -47 6.4909807888167170e+32
268 -47 1.7034971918271760e+33
270 -47 3.6227049080343316e+33
272 -47 6.1359051478320211e+33
274 -47 8.0214136712839597e+33
276 -47 7.6740610154850419e+33
278 -47 4.8186291689768093e+33
280 -47 1.5039841135980354e+33
242 -46 2.0835597991997755e+20
244 -46 5.2888991884190710e+24
246 -46 2.5138346348377817e+26
248 -46 5.7446889753069850e+27
250 -46 8.3685923534906122e+28
252 -46 8.7828470094894621e+29
254 -46 6.9925004357724470e+30
256 -46 4.4200087329983995e+31
258 -46 2.2565233372720738e+32
260 -46 9.4480464274033380e+32
262 -46 3.2705549403995255e+33
264 -46 9.3951973901057473e+33
266 -46 2.2276515066837477e+34
268 -46 4.3183863326657275e+34
270 -46 6.7246732911348874e+34
272 -46 8.1328208279852666e+34
274 -46 7.2369053636139177e+34
276 -46 4.2520396172209863e+34
278 -46 1.2443838582797484e+34
238 -45 1.2958578100673698e+21
240 -45 1.6877416822731170e+25
242 -45 8.1884937836613005e+26
244 -45 1.9135282913000239e+28
246 -45 2.8690094906171215e+29
248 -45 3.1025288151619076e+30
250 -45 2.5665074845747129e+31
252 -45 1.6895879713517069e+32
254 -45 9.0522924231205446e+32
256 -45 4.0116499981777873e+33
258 -45 1.4837793889174828e+34
260 -45 4.5976543368261546e+34
262 -45 1.1960351915694827e+35
264 -45 2.5895767431832573e+35
266 -45 4.6134731030215298e+35
268 -45 6.6484105322383560e+35
270 -45 7.5055897533102537e+35
272 -45 6.2504177707847920e+35
274 -45 3.4525045449267336e+35
276 -45 9.5119315723459066e+34
234 -44 6.9230440360602627e+21
236 -44 5.1115862071882670e+25
238 -44 2.5117971927868940e+27
240 -44 5.9865359182147377e+28
242 -44 9.2241522333134983e+29
244 -44 1.0234326352983902e+31
246 -44 8.7561187493834870e+31
248 -44 5.9878624498592238e+32
250 -44 3.3502041695782683e+33
252 -44 1.5612865928877215e+34
254 -44 6.1104268007598224e+34
256 -44 2.0261846286018645e+35
258 -44 5.6862881594316550e+35
260 -44 1.3505725063507795e+36
262 -44 2.6953892741564220e+36
264 -44 4.4563739729790807e+36
266 -44 5.9977414124418024e+36
268 -44 6.3375154123785550e+36
270 -44 4.9739135815314692e+36
272 -44 2.5904697211861319e+36
274 -44 6.7658310234530663e+35
230 -43 3.2269446702384974e+22
232 -43 1.4586517985268079e+26
234 -43 7.2920437820958986e+27
236 -43 1.7682443704841259e+29
238 -43 2.7783081379165529e+30
240 -43 3.1695196219096701e+31
242 -43 2.7879645047656325e+32
244 -43 1.9720234061268025e+33
246 -43 1.1463255741442481e+34
248 -43 5.5752353891462482e+34
250 -43 2.2980807669661488e+35
252 -43 8.0720116552303156e+35
254 -43 2.4280739341093171e+36
256 -43 6.2278382049891450e+36
258 -43 1.3647182896011745e+37
260 -43 2.5278738860380264e+37
262 -43 3.9110708534808639e+37
264 -43 4.9379092614883742e+37
266 -43 4.9216059696566532e+37
268 -43 3.6493723328508006e+37
270 -43 1.8030139430636097e+37
272 -43 4.4779759657758728e+36
226 -42 1.3435425382602144e+23
228 -42 3.9574843336275976e+26
230 -42 1.9904552484529694e+28
232 -42 4.9103556148750726e+29
234 -42 7.8576881314198046e+30
236 -42 9.1603267977546985e+31
238 -42 8.2811615687260747e+32
240 -42 6.0345230148843862e+33
242 -42 3.6300987865508961e+34
244 -42 1.8376921979228331e+35
246 -42 7.9226999714400997e+35
248 -42 2.9284574869241164e+36
250 -42 9.3326443706401109e+36
252 -42 2.5693422106825956e+37
254 -42 6.1125183455708536e+37
256 -42 1.2430934731251041e+38
258 -42 2.1522302777354660e+38
260 -42 3.1278223070815442e+38
262 -42 3.7283248330095578e+38
264 -42 3.5195705517121363e+38
266 -42 2.4790114137220467e+38
268 -42 1.1667823986849960e+38
270 -42 2.7688095078857942e+37
222 -41 5.0207642510265641e+23
224 -41 1.0120342547567002e+27
226 -41 5.1435224181963465e+28
228 -41 1.2833156848979654e+30
230 -41 2.0901003708773117e+31
232 -41 2.4848632884244622e+32
234 -41 2.2996882597433379e+33
236 -41 1.7197892066635608e+34
238 -41 1.0667871895410710e+35
240 -41 5.5946533438638208e+35
242 -41 2.5142818355366527e+36
244 -41 9.7328340264744436e+36
246 -41 3.2688550396070436e+37
248 -41 9.5611078967992236e+37
250 -41 2.4349006751233672e+38
252 -41 5.3840017344152463e+38
254 -41 1.0256958365253140e+39
256 -41 1.6705450301267586e+39
258 -41 2.2942313863278970e+39
260 -41 2.5922971068684030e+39
262 -41 2.3281844211464722e+39
264 -41 1.5641989033572658e+39
266 -41 7.0318005139963356e+38
268 -41 1.5973876860845825e+38
218 -40 1.7085053142365361e+24
220 -40 2.4484303113177881e+27
222 -40 1.2483994019894856e+29
224 -40 3.1574057842016797e+30
226 -40 5.2188915217002884e+31
228 -40 6.3196588474943751e+32
230 -40 5.9705821174118169e+33
232 -40 4.5734561771711888e+34
234 -40 2.9179755152028645e+35
236 -40 1.5805157276233920e+36
238 -40 7.3602203358175269e+36
240 -40 2.9693594465931924e+37
242 -40 1.0469232890304909e+38
244 -40 3.2310893301143653e+38
246 -40 8.7387220471490253e+38
248 -40 2.0716805291167301e+39
250 -40 4.2963897675339549e+39
252 -40 7.7064028881878797e+39
254 -40 1.1861615847743920e+40
256 -40 1.5463423993253389e+40
258 -40 1.6633394333347623e+40
260 -40 1.4274143671004085e+40
262 -40 9.1714092721988760e+39
264 -40 3.9589461962590646e+39
266 -40 8.6359425430570851e+38
214 -39 5.2961693722072161e+24
216 -39 5.6124968398127332e+27
218 -39 2.8657985965271708e+29
220 -39 7.3165754045933140e+30
222 -39 1.2247458477506686e+32
224 -39 1.5055892177085736e+33
226 -39 1.4502517823024531e+34
228 -39 1.1358989418154547e+35
230 -39 7.4407459041294155e+35
232 -39 4.1452186141128752e+36
234 -39 1.9928841079273906e+37
236 -39 8.3640487727640351e+37
238 -39 3.0736082787785244e+38
240 -39 9.9406871979513827e+38
242 -39 2.8427731467311824e+39
244 -39 7.1735372877520930e+39
246 -39 1.5966066294867227e+40
248 -39 3.1140174303964259e+40
250 -39 5.2908760002795529e+40
252 -39 7.7373621999414587e+40
254 -39 9.6230312035248725e+40
256 -39 9.8888339190378543e+40
258 -39 8.1222142476722367e+40
260 -39 5.0148569721121971e+40
262 -39 2.0810668620817477e+40
264 -39 4.3749956367155851e+39
210 -38 1.5064371976084152e+25
212 -38 1.2143544716334451e+28
214 -38 6.2055748678571907e+29
216 -38 1.5935081871717670e+31
218 -38 2.6963615129237467e+32
220 -38 3.3644862704882805e+33
222 -38 3.2931127862211677e+34
224 -38 2.6328045000158883e+35
226 -38 1.7633243714195320e+36
228 -38 1.0090854340797237e+37
230 -38 5.0049705698654094e+37
232 -38 2.1713278092432717e+38
234 -38 8.2860352022477628e+38
236 -38 2.8025483194460350e+39
238 -38 8.4139768254863207e+39
240 -38 2.2446200825792138e+40
242 -38 5.3165639117528710e+40
244 -38 1.1160771160404769e+41
246 -38 2.0630387880973677e+41
248 -38 3.3333161486689301e+41
250 -38 4.6545912395827513e+41
252 -38 5.5328312317176980e+41
254 -38 5.4554355471396998e+41
256 -38 4.3048827836060765e+41
258 -38 2.5591057431259848e+41
260 -38 1.0250533305547818e+41
262 -38 2.0792644356844462e+40
206 -37 3.9608775036210938e+25
208 -37 2.4844242052939613e+28
210 -37 1.2670857226267225e+30
212 -37 3.2658217001680684e+31
214 -37 5.5845864713450432e+32
216 -37 7.0491497945165759e+33
218 -37 7.0055736458607527e+34
220 -37 5.7054615386166280e+35
222 -37 3.9031395177046924e+36
224 -37 2.2854246803543401e+37
226 -37 1.1650858774547905e+38
228 -37 5.2109994681569736e+38
230 -37 2.0612579136802536e+39
232 -37 7.2470988798722059e+39
234 -37 2.2758885882035236e+40
236 -37 6.3852416363771677e+40
