88 -10 7.5499281485322180e+11
84 -9 7.9494024515691614e+11
86 -9 8.5782543349748701e+12
80 -8 5.7385104435380432e+11
82 -8 8.3808993648309043e+12
84 -8 4.0553280921590891e+13
76 -7 2.8919560056327887e+11
78 -7 5.2572525391434053e+12
80 -7 3.5989404435983641e+13
82 -7 1.0538658648650902e+14
72 -6 1.1111725973773550e+11
74 -6 2.2628017128402930e+12
76 -6 1.9387169676274891e+13
78 -6 8.2956549097101062e+13
80 -6 1.6705897389652028e+14
68 -5 3.2653008428259693e+10
70 -5 7.2416880840063989e+11
72 -5 7.0003818090591992e+12
74 -5 3.7685760111264977e+13
76 -5 1.1362239043948492e+14
78 -5 1.6964520638588866e+14
64 -4 7.3998812406323376e+09
66 -4 1.7294403974660883e+11
68 -4 1.8232444642677917e+12
70 -4 1.1143454836271100e+13
72 -4 4.2479137064499836e+13
74 -4 9.6666012694391969e+13
76 -4 1.1273651270042623e+14
60 -3 1.2671173494631345e+09
62 -3 3.0742472028838558e+10
64 -3 3.4241738712708856e+11
66 -3 2.2879701645467285e+12
68 -3 9.9462364386428320e+12
70 -3 2.8751257066696148e+13
72 -3 5.1783918631198531e+13
74 -3 4.9148541315198148e+13
56 -2 1.5985760337001717e+08
58 -2 3.9530589929381728e+09
60 -2 4.5719849116485802e+10
62 -2 3.2307428636132050e+11
64 -2 1.5383181052824521e+12
66 -2 5.0915902815892061e+12
68 -2 1.1702517041933229e+13
70 -2 1.7327733478202172e+13
72 -2 1.3887113141677480e+13
52 -1 1.3962297975398881e+07
54 -1 3.4910653407120770e+08
56 -1 4.1171204871256156e+09
58 -1 3.0194881102841682e+10
60 -1 1.5238988862890076e+11
62 -1 5.5270783714264514e+11
64 -1 1.4607488820665142e+12
66 -1 2.7765362936516392e+12
68 -1 3.5143720545384536e+12
70 -1 2.4810351380157290e+12
48 0 7.5798598932125233e+05
50 0 1.8890563951878417e+07
52 0 2.2502540698536950e+08
54 0 1.6844928513239014e+09
56 0 8.8108995708463936e+09
58 0 3.3957132092319016e+10
60 0 9.8801930427227249e+10
62 0 2.1838133927438730e+11
64 0 3.5962555671678528e+11
66 0 4.0771579091588245e+11
68 0 2.6857967130662836e+11
42 1 3.8042342945991279e+00
44 1 1.9081242681293290e+04
46 1 4.7349795066350582e+05
48 1 5.6294396141632944e+06
50 1 4.2394384160255380e+07
52 1 2.2657127323314795e+08
54 1 9.1143465556550515e+08
56 1 2.8691080703759923e+09
58 1 7.2221138164713688e+09
60 1 1.4493311204825466e+10
62 1 2.2628257856934708e+10
64 1 2.5050649743479305e+10
66 1 1.6776204693147717e+10
48 2 3.2157240553543306e+04
50 2 6.2504204601854202e+05
52 2 5.6419353172776429e+06
54 2 3.1082923881292507e+07
56 2 1.1628652632758056e+08
58 2 3.0780992628142625e+08
60 2 5.8704263788816023e+08
62 2 7.5150641895030391e+08
64 2 5.8439396565222549e+08
52 3 1.3126847071782417e+04
54 3 1.8574202882252520e+05
56 3 1.1354705376169835e+06
58 3 4.0025886252355892e+06
60 3 7.9151625168043189e+06
62 3 9.1275227847342268e+06
56 4 1.2492665597608059e+03
58 4 9.3038577203966670e+03
60 4 2.8185295588525936e+04
