44 -4 3.3565945211742036e+02
36 -3 1.3667675006168106e+03
38 -3 3.1839032274806127e+03
40 -3 1.0501107902503916e+04
42 -3 6.4844479162804400e+03
44 -3 1.2082819893130740e+04
30 -2 3.3444295569455244e+03
32 -2 2.2231698793412383e+04
34 -2 7.7139993985992973e+04
36 -2 1.4914442327048542e+05
38 -2 2.2640358705085999e+05
40 -2 2.6801559466258262e+05
42 -2 1.8568799481950724e+05
44 -2 2.0648451714070691e+05
24 -1 3.0662189326262096e+03
26 -1 4.9619567888165948e+04
28 -1 2.5162431189144240e+05
30 -1 7.6461512017563055e+05
32 -1 1.7026458711155797e+06
34 -1 2.9533038769081854e+06
36 -1 4.3598056772585995e+06
38 -1 5.3767125721474001e+06
40 -1 5.6559778597168159e+06
42 -1 3.9046446342389979e+06
44 -1 2.7930426349968831e+06
18 0 2.8554507258980868e+02
20 0 2.1004225351018606e+04
22 0 2.0217220672102235e+05
24 0 9.6722818729539786e+05
26 0 3.3143448932296368e+06
28 0 8.8247383568636272e+06
30 0 2.0783997643785596e+07
32 0 4.1763324301680773e+07
34 0 7.0417648827514037e+07
36 0 9.6142043005089000e+07
38 0 1.0494015506953673e+08
40 0 9.2043350002321452e+07
42 0 5.7166823901644692e+07
44 0 3.2120077117216330e+07
14 1 5.7286343381124425e+02
16 1 1.9677662882555032e+04
18 1 1.5921252453522015e+05
20 1 9.3574262106088689e+05
22 1 4.2320157280246364e+06
24 1 1.8052173502497889e+07
26 1 6.5648305950305983e+07
28 1 1.9080601672200203e+08
30 1 4.3666263962882251e+08
32 1 8.0863487152801740e+08
34 1 1.2252213137196903e+09
36 1 1.5308815216937728e+09
38 1 1.5580507422037632e+09
40 1 1.2504505584819322e+09
42 1 7.2920072935174024e+08
44 1 3.1288772034125781e+08
18 2 2.1839698082697185e+05
20 2 4.1926620107963597e+06
22 2 3.5942225944988713e+07
24 2 1.9598828773223251e+08
26 2 8.1780212425787234e+08
28 2 2.5499566050743856e+09
30 2 6.0918146829738331e+09
32 2 1.1410795267561783e+10
34 2 1.7054910560136280e+10
36 2 2.0345920446584145e+10
38 2 1.9284060001808586e+10
40 2 1.4175324861355234e+10
42 2 7.5388367632101946e+09
44 2 2.7315149907527418e+09
20 3 3.6291608012806292e+05
22 3 3.0662600133949764e+07
24 3 4.9567209447479451e+08
26 3 3.6622043716461182e+09
28 3 1.7927178129886559e+10
30 3 5.5027764176538765e+10
32 3 1.1659198867151350e+11
34 3 1.8081712174662994e+11
36 3 2.1476505513600595e+11
38 3 1.9669594677348959e+11
40 3 1.3685910034304712e+11
42 3 6.7313006670907890e+10
44 3 2.0643482668863297e+10
24 4 6.2138889724447399e+07
26 4 3.0683489835782890e+09
28 4 3.5662650498318832e+10
30 4 2.2178485105766510e+11
32 4 6.8759080762206897e+11
34 4 1.3133695283727083e+12
36 4 1.7100020628108313e+12
38 4 1.6023017735744568e+12
40 4 1.0842570908056964e+12
42 4 5.0653602598038202e+11
44 4 1.3797289311771384e+11
28 5 8.3464778803731670e+09
30 5 1.9588426417675882e+11
32 5 1.7254862153094851e+12
34 5 5.2663663887771436e+12
36 5 8.8841362363115137e+12
38 5 9.4981706374948281e+12
40 5 6.7694550826588008e+12
42 5 3.1218016323500591e+12
44 5 7.8764775881607385e+11
30 6 7.8868046218304844e+09
32 6 6.0401449541478467e+11
34 6 8.9619214271371035e+12
36 6 2.5432164489077453e+13
38 6 3.6085789936201562e+13
40 6 3.0100406676423090e+13
42 6 1.4947991588490676e+13
44 6 3.7098650195996738e+12
34 7 9.5702547284550940e+11
36 7 3.1540683264477883e+13
38 7 7.7120937055743703e+13
40 7 8.6121058182528094e+13
42 7 5.0644266890196148e+13
44 7 1.3587250936816828e+13
36 8 5.9498485662877185e+11
38 8 7.3421613661968031e+13
40 8 1.4156832947288475e+14
42 8 1.1128833327674817e+14
44 8 3.5497117152170047e+13
40 9 1.0622310190506581e+14
42 9 1.4367470994589331e+14
44 9 6.1015671389081000e+13
42 10 8.6099856730862938e+13
44 10 6.2642088240679586e+13
44 11 3.0221236926842195e+13
