                      16                       0                     324
                      18                       0                     288
                      20                       0                     576
                      10                       1                     720
                      12                       1                    4783
                      14                       1                   11456
                      16                       1                   13796
                      18                       1                   10176
                      20                       1                   11723
                      12                       2                   10656
                      14                       2                  281432
                      16                       2                  536820
                      18                       2                  492912
                      20                       2                  217624
                      16                       3                 5347120
                      18                       3                 7420864
                      20                       3                 4235620
                      18                       4                39575800
                      20                       4                33836584
                      20                       5               106783320
