                      36                      -3                       9
                      30                      -2                      48
                      32                      -2                     432
                      34                      -2                     220
                      36                      -2                     600
                      24                      -1                     734
                      26                      -1                    3632
                      28                      -1                    7678
                      30                      -1                   11816
                      32                      -1                   12124
                      34                      -1                    7936
                      36                      -1                    5324
                      18                       0                     800
                      20                       0                    7912
                      22                       0                   27484
                      24                       0                   68888
                      26                       0                  119800
                      28                       0                  167392
                      30                       0                  176332
                      32                       0                  149328
                      34                       0                   82472
                      36                       0                   40168
                      12                       1                      25
                      14                       1                    1424
                      16                       1                   11036
                      18                       1                   51912
                      20                       1                  185355
                      22                       1                  494856
                      24                       1                 1009908
                      26                       1                 1581168
                      28                       1                 1917986
                      30                       1                 1788528
                      32                       1                 1256476
                      34                       1                  618712
                      36                       1                  214075
                      16                       2                    4232
                      18                       2                  104088
                      20                       2                  659724
                      22                       2                 2790916
                      24                       2                 6879528
                      26                       2                11558352
                      28                       2                13719468
                      30                       2                12132828
                      32                       2                 7786652
                      34                       2                 3496756
                      36                       2                  972532
                      20                       3                  266116
                      22                       3                 3209848
                      24                       3                17504026
                      26                       3                41952128
                      28                       3                59466026
                      30                       3                55211760
                      32                       3                35042260
                      34                       3                14601976
                      36                       3                 3529330
                      22                       4                  175920
                      24                       4                 6944744
                      26                       4                58206936
                      28                       4               128070200
                      30                       4               147841312
                      32                       4               103802792
                      34                       4                44366784
                      36                       4                 9871236
                      26                       5                 6411568
                      28                       5               112732240
                      30                       5               205819000
                      32                       5               180183224
                      34                       5                86642120
                      36                       5                19881775
                      28                       6                 1995244
                      30                       6               127097352
                      32                       6               173578652
                      34                       6               103242912
                      36                       6                26452984
                      32                       7                78708852
                      34                       7                71059264
                      36                       7                22381518
                      34                       8                24142560
                      36                       8                11052572
                      36                       9                 2882737
