                      44                      -4                      48
                      36                      -3                     252
                      38                      -3                     496
                      40                      -3                    1578
                      42                      -3                     776
                      44                      -3                    1466
                      30                      -2                     720
                      32                      -2                    4236
                      34                      -2                   13072
                      36                      -2                   22740
                      38                      -2                   30224
                      40                      -2                   29104
                      42                      -2                   16660
                      44                      -2                   10892
                      24                      -1                     756
                      26                      -1                   10720
                      28                      -1                   48618
                      30                      -1                  132616
                      32                      -1                  263040
                      34                      -1                  387624
                      36                      -1                  453442
                      38                      -1                  413424
                      40                      -1                  304264
                      42                      -1                  150480
                      44                      -1                   67510
                      18                       0                      80
                      20                       0                    5184
                      22                       0                   43944
                      24                       0                  190148
                      26                       0                  581596
                      28                       0                 1338580
                      30                       0                 2498808
                      32                       0                 3771860
                      34                       0                 4645840
                      36                       0                 4607588
                      38                       0                 3652360
                      40                       0                 2243948
                      42                       0                  980764
                      44                       0                  311432
                      14                       1                     160
                      16                       1                    4842
                      18                       1                   34704
                      20                       1                  183506
                      22                       1                  714024
                      24                       1                 2396558
                      26                       1                 6462128
                      28                       1                13911528
                      30                       1                23907808
                      32                       1                33060776
                      34                       1                36864344
                      36                       1                32934632
                      38                       1                23305344
                      40                       1                12648130
                      42                       1                 4912232
                      44                       1                 1246198
                      18                       2                   15924
                      20                       2                  253784
                      22                       2                 1823588
                      24                       2                 8322760
                      26                       2                28634728
                      28                       2                70968032
                      30                       2               131183704
                      32                       2               184572308
                      34                       2               201627276
                      36                       2               171870792
                      38                       2               113411104
                      40                       2                56370520
                      42                       2                19635504
                      44                       2                 4143592
                      20                       3                    7788
                      22                       3                  526864
                      24                       3                 6873204
                      26                       3                40679616
                      28                       3               159259434
                      30                       3               382802096
                      32                       3               626180184
                      34                       3               731600512
                      36                       3               633832774
                      38                       3               408783112
                      40                       3               192809168
                      42                       3                62178864
                      44                       3                11423536
                      24                       4                  292792
                      26                       4                11279788
                      28                       4               100683008
                      30                       4               481909192
                      32                       4              1125552412
                      34                       4              1608712424
                      36                       4              1542604024
                      38                       4              1038027044
                      40                       4               487055108
                      42                       4               150709844
                      44                       4                25142052
                      28                       5                 7766638
                      30                       5               134121008
                      32                       5               870524326
                      34                       5              1892486128
                      36                       5              2267315010
                      38                       5              1717136784
                      40                       5               852982288
                      42                       5               265695328
                      44                       5                42410532
                      30                       6                 1757880
                      32                       6                95068888
                      34                       6               997717216
                      36                       6              1874633164
                      38                       6              1773951012
                      40                       6               994105448
                      42                       6               328790540
                      44                       6                52826932
                      34                       7                32247824
                      36                       7               726504872
                      38                       7              1080448824
                      40                       7               749034244
                      42                       7               277477216
                      44                       7                47035800
                      36                       8                 3899340
                      38                       8               321185908
                      40                       8               342648228
                      42                       8               155205760
                      44                       8                29075016
                      40                       9                80619764
                      42                       9                53379216
                      44                       9                12064848
                      42                      10                10512456
                      44                      10                 3135748
                      44                      11                  569818
