                      24                      -1                     192
                      26                      -1                      96
                      28                      -1                     286
                      16                       0                     100
                      18                       0                    1120
                      20                       0                    2616
                      22                       0                    5028
                      24                       0                    5300
                      26                       0                    3968
                      28                       0                    2560
                      12                       1                     542
                      14                       1                    3544
                      16                       1                   15730
                      18                       1                   37960
                      20                       1                   65370
                      22                       1                   81128
                      24                       1                   77514
                      26                       1                   48896
                      28                       1                   24134
                      14                       2                    1928
                      16                       2                   45720
                      18                       2                  269624
                      20                       2                  639300
                      22                       2                  842664
                      24                       2                  722680
                      26                       2                  395616
                      28                       2                  145232
                      18                       3                  158832
                      20                       3                 1873070
                      22                       3                 3866232
                      24                       3                 3962028
                      26                       3                 2313352
                      28                       3                  703962
                      20                       4                  147992
                      22                       4                 6389900
                      24                       4                10143196
                      26                       4                 7339496
                      28                       4                 2411968
                      24                       5                10786718
                      26                       5                11702928
                      28                       5                 4749988
                      26                       6                 8433400
                      28                       6                 4994292
                      28                       7                 2484382
