                      16                       0                     100
                      18                       0                      80
                      20                       0                     160
                      10                       1                     240
                      12                       1                    1463
                      14                       1                    3296
                      16                       1                    3732
                      18                       1                    2624
                      20                       1                    1627
                      12                       2                    1280
                      14                       2                   30000
                      16                       2                   51252
                      18                       2                   42912
                      20                       2                   17720
                      16                       3                  194900
                      18                       3                  231744
                      20                       3                  118972
                      18                       4                  472672
                      20                       4                  335096
                      20                       5                  397014
