                      64                      -8                    2578
                      60                      -7                   28628
                      62                      -7                  112736
                      56                      -6                  142108
                      58                      -6                  904208
                      60                      -6                 1778038
                      52                      -5                  399600
                      54                      -5                 3212324
                      56                      -5                10134484
                      58                      -5                13245468
                      48                      -4                  693645
                      50                      -4                 6312400
                      52                      -4                25358884
                      54                      -4                53001296
                      56                      -4                52235123
                      44                      -3                  763344
                      46                      -3                 7450076
                      48                      -3                34044604
                      50                      -3                91403228
                      52                      -3               143385984
                      54                      -3               115379416
                      40                      -2                  532274
                      42                      -2                 5316160
                      44                      -2                26337174
                      46                      -2                80677480
                      48                      -2               164173440
                      50                      -2               209021352
                      52                      -2               145979420
                      34                      -1                     636
                      36                      -1                  220544
                      38                      -1                 2252604
                      40                      -1                11421072
                      42                      -1                38321348
                      44                      -1                89184200
                      46                      -1               149100268
                      48                      -1               164057804
                      50                      -1               104957852
                      30                       0                     320
                      32                       0                   51228
                      34                       0                  500976
                      36                       0                 2592316
                      38                       0                 8910184
                      40                       0                22955343
                      42                       0                44223296
                      44                       0                65247408
                      46                       0                66089344
                      48                       0                41051561
                      26                       1                      56
                      28                       1                    4916
                      30                       1                   45536
                      32                       1                  227748
                      34                       1                  792384
                      36                       1                 2116764
                      38                       1                 4663868
                      40                       1                 8281212
                      42                       1                11929364
                      44                       1                12133900
                      46                       1                 8007244
                      30                       2                      48
                      32                       2                    5884
                      34                       2                   44432
                      36                       2                  173256
                      38                       2                  427504
                      40                       2                  766946
                      42                       2                  900184
                      44                       2                  722048
                      34                       3                      12
                      36                       3                    1324
                      38                       3                    7540
                      40                       3                   16676
                      42                       3                   22948
                      40                       4                      64
