                      68                      -9                     618
                      64                      -8                   10312
                      66                      -8                   36376
                      60                      -7                   75934
                      62                      -7                  456008
                      64                      -7                  815132
                      56                      -6                  318492
                      58                      -6                 2456644
                      60                      -6                 7353596
                      62                      -6                 8803132
                      52                      -5                  824062
                      54                      -5                 7324144
                      56                      -5                28349212
                      58                      -5                56573136
                      60                      -5                51369298
                      48                      -4                 1369856
                      50                      -4                13211656
                      52                      -4                59229104
                      54                      -4               154072728
                      56                      -4               232244932
                      58                      -4               173153336
                      44                      -3                 1480062
                      46                      -3                14821288
                      48                      -3                72915526
                      50                      -3               220510104
                      52                      -3               437457230
                      54                      -3               537840472
                      56                      -3               349322824
                      38                      -2                    2608
                      40                      -2                 1003208
                      42                      -2                10386760
                      44                      -2                53187116
                      46                      -2               178521588
                      48                      -2               412961588
                      50                      -2               675650744
                      52                      -2               718061296
                      54                      -2               426291288
                      34                      -1                    2544
                      36                      -1                  422752
                      38                      -1                 4267424
                      40                      -1                22633628
                      42                      -1                79363320
                      44                      -1               206020130
                      46                      -1               394840512
                      48                      -1               566366412
                      50                      -1               547196408
                      52                      -1               309896620
                      30                       0                    1088
                      32                       0                   97568
                      34                       0                  948928
                      36                       0                 4974484
                      38                       0                18059832
                      40                       0                49360504
                      42                       0               107785136
                      44                       0               183607516
                      46                       0               245130184
                      48                       0               226701876
                      50                       0               128440120
                      26                       1                     160
                      28                       1                    9448
                      30                       1                   85048
                      32                       1                  433488
                      34                       1                 1552128
                      36                       1                 4443632
                      38                       1                10584792
                      40                       1                21586568
                      42                       1                35990056
                      44                       1                48627224
                      46                       1                46119632
                      48                       1                28137228
                      30                       2                     216
                      32                       2                   13828
                      34                       2                  107792
                      36                       2                  441320
                      38                       2                 1233272
                      40                       2                 2481332
                      42                       2                 3888068
                      44                       2                 4132184
                      46                       2                 3003008
                      34                       3                      88
                      36                       3                    4566
                      38                       3                   26336
                      40                       3                   79912
                      42                       3                  125512
                      44                       3                  135686
                      38                       4                      64
                      40                       4                     300
                      42                       4                    1248
                      40                       5                       4
