                      48                      -4                       1
                      36                      -3                      64
                      38                      -3                      96
                      40                      -3                     120
                      42                      -3                      56
                      44                      -3                      60
                      46                      -3                       8
                      48                      -3                       4
                      30                      -2                     176
                      32                      -2                     984
                      34                      -2                    1792
                      36                      -2                    2336
                      38                      -2                    1720
                      40                      -2                    1038
                      42                      -2                     440
                      44                      -2                     132
                      46                      -2                       8
                      48                      -2                       4
                      24                      -1                     104
                      26                      -1                    2052
                      28                      -1                    7796
                      30                      -1                   16340
                      32                      -1                   22864
                      34                      -1                   22348
                      36                      -1                   16192
                      38                      -1                    8648
                      40                      -1                    3600
                      42                      -1                     960
                      44                      -1                     164
                      46                      -1                      16
                      20                       0                     668
                      22                       0                    6232
                      24                       0                   23723
                      26                       0                   55928
                      28                       0                   96148
                      30                       0                  121928
                      32                       0                  119622
                      34                       0                   88760
                      36                       0                   50700
                      38                       0                   21272
                      40                       0                    6512
                      42                       0                    1256
                      44                       0                     160
                      46                       0                       8
                      48                       0                       5
                      14                       1                      12
                      16                       1                     532
                      18                       1                    4100
                      20                       1                   15716
                      22                       1                   46244
                      24                       1                  104124
                      26                       1                  197900
                      28                       1                  291552
                      30                       1                  335336
                      32                       1                  291172
                      34                       1                  190248
                      36                       1                   90660
                      38                       1                   30476
                      40                       1                    6788
                      42                       1                     844
                      44                       1                      80
                      18                       2                     176
                      20                       2                    3878
                      22                       2                   21400
                      24                       2                   78670
                      26                       2                  189152
                      28                       2                  345164
                      30                       2                  428256
                      32                       2                  374512
                      34                       2                  223512
                      36                       2                   91348
                      38                       2                   23496
                      40                       2                    4004
                      42                       2                     288
                      44                       2                      44
                      22                       3                    1220
                      24                       3                   12092
                      26                       3                   57972
                      28                       3                  145680
                      30                       3                  246432
                      32                       3                  233940
                      34                       3                  138000
                      36                       3                   47904
                      38                       3                   10052
                      40                       3                    1092
                      42                       3                      96
                      24                       4                     128
                      26                       4                    2088
                      28                       4                   17804
                      30                       4                   43944
                      32                       4                   68994
                      34                       4                   43160
                      36                       4                   15140
                      38                       4                    2288
                      40                       4                     259
                      28                       5                     176
                      30                       5                    2088
                      32                       5                    4376
                      34                       5                    8752
                      36                       5                    2660
                      38                       5                     448
                      32                       6                     104
                      34                       6                     128
                      36                       6                     554
