                      16                       0                      36
                      18                       0                      24
                      20                       0                      48
                      10                       1                      96
                      12                       1                     511
                      14                       1                    1040
                      16                       1                    1052
                      18                       1                     672
                      20                       1                     275
                      12                       2                     204
                      14                       2                    3908
                      16                       2                    5412
                      18                       2                    3720
                      20                       2                    1312
                      16                       3                    9526
                      18                       3                    8416
                      20                       3                    3484
                      18                       4                    7772
                      20                       4                    3648
                      20                       5                    1974
