                      36                      -3                       8
                      40                      -3                       8
                      30                      -2                      48
                      32                      -2                     196
                      34                      -2                     176
                      36                      -2                     232
                      38                      -2                      56
                      40                      -2                      48
                      24                      -1                     208
                      26                      -1                    1288
                      28                      -1                    2840
                      30                      -1                    3844
                      32                      -1                    3580
                      34                      -1                    2340
                      36                      -1                    1120
                      38                      -1                     320
                      40                      -1                      76
                      18                       0                      96
                      20                       0                    1734
                      22                       0                    7000
                      24                       0                   16846
                      26                       0                   27160
                      28                       0                   32372
                      30                       0                   28480
                      32                       0                   19074
                      34                       0                    9200
                      36                       0                    3390
                      38                       0                     784
                      40                       0                     144
                      14                       1                     176
                      16                       1                    1744
                      18                       1                    7908
                      20                       1                   23736
                      22                       1                   55940
                      24                       1                   97920
                      26                       1                  131260
                      28                       1                  131576
                      30                       1                   99400
                      32                       1                   55756
                      34                       1                   23332
                      36                       1                    6812
                      38                       1                    1356
                      40                       1                     120
                      16                       2                      56
                      18                       2                    2416
                      20                       2                   17064
                      22                       2                   62800
                      24                       2                  159636
                      26                       2                  250248
                      28                       2                  267492
                      30                       2                  197040
                      32                       2                  103220
                      34                       2                   37824
                      36                       2                    9368
                      38                       2                    1416
                      40                       2                     128
                      20                       3                     808
                      22                       3                   15512
                      24                       3                   72268
                      26                       3                  201180
                      28                       3                  268264
                      30                       3                  216544
                      32                       3                  108256
                      34                       3                   35860
                      36                       3                    7332
                      38                       3                     788
                      40                       3                      76
                      24                       4                    4940
                      26                       4                   37728
                      28                       4                  117232
                      30                       4                  117472
                      32                       4                   62094
                      34                       4                   18320
                      36                       4                    3354
                      38                       4                     288
                      40                       4                      14
                      26                       5                     360
                      28                       5                    6324
                      30                       5                   30732
                      32                       5                   20100
                      34                       5                    6076
                      36                       5                    1032
                      38                       5                     108
                      30                       6                     296
                      32                       6                    4792
                      34                       6                    1504
                      36                       6                     192
                      38                       6                      16
                      40                       6                       4
                      34                       7                     428
                      36                       7                      36
                      36                       8                      18
