                      32                      -2                      22
                      28                      -1                      96
                      30                      -1                     260
                      24                       0                     118
                      26                       0                     424
                      28                       0                     616
                      20                       1                      40
                      22                       1                     156
                      24                       1                     284
                      26                       1                     280
                      24                       2                       4
