                      52                      -4                  127960
                      48                      -3                  125280
                      50                      -3                  820416
                      44                      -2                   69680
                      46                      -2                  596512
                      48                      -2                 1752576
                      40                      -1                   21356
                      42                      -1                  220768
                      44                      -1                  877508
                      46                      -1                 1546904
                      36                       0                    3596
                      38                       0                   39632
                      40                       0                  190836
                      42                       0                  465520
                      44                       0                  560212
                      32                       1                     252
                      34                       1                    2888
                      36                       1                   14856
                      38                       1                   43872
                      40                       1                   74020
                      42                       1                   68112
                      36                       2                      88
                      38                       2                     504
                      40                       2                    1164
