                      16                       0                      36
                       8                       1                      49
                      10                       1                     752
                      12                       1                    1332
                      14                       1                    1212
                      16                       1                     574
                      12                       2                   19854
                      14                       2                   24648
                      16                       2                   14850
                      14                       3                  141108
                      16                       3                  113490
                      16                       4                  317471
