                      16                       0                      16
                       8                       1                      25
                      10                       1                     356
                      12                       1                     596
                      14                       1                     516
                      16                       1                     238
                      12                       2                    4692
                      14                       2                    5216
                      16                       2                    2946
                      14                       3                   16184
                      16                       3                   11286
                      16                       4                   16834
