                      36                      -3                      32
                      38                      -3                       8
                      40                      -3                      78
                      30                      -2                     144
                      32                      -2                     688
                      34                      -2                    1144
                      36                      -2                    1768
                      38                      -2                     848
                      40                      -2                     800
                      24                      -1                     478
                      26                      -1                    3712
                      28                      -1                   10628
                      30                      -1                   20464
                      32                      -1                   26120
                      34                      -1                   24896
                      36                      -1                   17860
                      38                      -1                    8244
                      40                      -1                    3580
                      18                       0                     192
                      20                       0                    4108
                      22                       0                   20264
                      24                       0                   61654
                      26                       0                  130376
                      28                       0                  209552
                      30                       0                  260432
                      32                       0                  253154
                      34                       0                  193000
                      36                       0                  111760
                      38                       0                   45000
                      40                       0                   13106
                      14                       1                     356
                      16                       1                    4210
                      18                       1                   23184
                      20                       1                   89152
                      22                       1                  270384
                      24                       1                  632246
                      26                       1                 1138460
                      28                       1                 1604644
                      30                       1                 1764968
                      32                       1                 1517640
                      34                       1                 1001724
                      36                       1                  495680
                      38                       1                  171472
                      40                       1                   38230
                      16                       2                     252
                      18                       2                   14008
                      20                       2                  127560
                      22                       2                  593072
                      24                       2                 1964552
                      26                       2                 4243448
                      28                       2                 6476240
                      30                       2                 7148132
                      32                       2                 5898250
                      34                       2                 3628408
                      36                       2                 1635464
                      38                       2                  505648
                      40                       2                   91728
                      20                       3                    9332
                      22                       3                  253496
                      24                       3                 1656844
                      26                       3                 6395464
                      28                       3                12965368
                      30                       3                16691380
                      32                       3                14516328
                      34                       3                 8924292
                      36                       3                 3823212
                      38                       3                 1085224
                      40                       3                  170686
                      24                       4                  177984
                      26                       4                 2189912
                      28                       4                10882460
                      30                       4                20105912
                      32                       4                20918722
                      34                       4                13792824
                      36                       4                 5985032
                      38                       4                 1628152
                      40                       4                  232152
                      26                       5                   35604
                      28                       5                 1337068
                      30                       5                10271348
                      32                       5                15847730
                      34                       5                12457152
                      36                       5                 5806156
                      38                       5                 1601276
                      40                       5                  215068
                      30                       6                  368828
                      32                       6                 5761482
                      34                       6                 6578256
                      36                       6                 3567504
                      38                       6                 1044112
                      40                       6                  139116
                      32                       7                   37440
                      34                       7                 1843524
                      36                       7                 1388192
                      38                       7                  454128
                      40                       7                   64508
                      36                       8                  290688
                      38                       8                  131288
                      40                       8                   18952
                      38                       9                   15712
                      40                       9                    3746
