                      64                      -7                       2
                      52                      -6                       4
                      54                      -6                      64
                      56                      -6                     112
                      58                      -6                      96
                      60                      -6                     148
                      62                      -6                      16
                      64                      -6                      36
                      46                      -5                       8
                      48                      -5                     756
                      50                      -5                    1832
                      52                      -5                    3264
                      54                      -5                    3712
                      56                      -5                    3052
                      58                      -5                    1884
                      60                      -5                     912
                      62                      -5                     208
                      64                      -5                      64
                      40                      -4                       4
                      42                      -4                    1664
                      44                      -4                   10228
                      46                      -4                   26472
                      48                      -4                   47160
                      50                      -4                   56152
                      52                      -4                   53792
                      54                      -4                   36864
                      56                      -4                   21401
                      58                      -4                    8176
                      60                      -4                    2704
                      62                      -4                     456
                      64                      -4                      88
                      36                      -3                    1012
                      38                      -3                   19064
                      40                      -3                   88406
                      42                      -3                  236080
                      44                      -3                  434924
                      46                      -3                  593300
                      48                      -3                  626205
                      50                      -3                  524864
                      52                      -3                  351464
                      54                      -3                  188576
                      56                      -3                   78216
                      58                      -3                   24692
                      60                      -3                    6056
                      62                      -3                     840
                      64                      -3                     122
                      30                      -2                      96
                      32                      -2                   10728
                      34                      -2                  106812
                      36                      -2                  461892
                      38                      -2                 1273788
                      40                      -2                 2551332
                      42                      -2                 3942252
                      44                      -2                 4856264
                      46                      -2                 4834496
                      48                      -2                 3950256
                      50                      -2                 2625124
                      52                      -2                 1426736
                      54                      -2                  609228
                      56                      -2                  205308
                      58                      -2                   51120
                      60                      -2                    9352
                      62                      -2                    1080
                      64                      -2                      66
                      26                      -1                    1080
                      28                      -1                   38032
                      30                      -1                  295448
                      32                      -1                 1265338
                      34                      -1                 3718896
                      36                      -1                 8370030
                      38                      -1                15027468
                      40                      -1                22073242
                      42                      -1                26832660
                      44                      -1                27014106
                      46                      -1                22583092
                      48                      -1                15515980
                      50                      -1                 8727960
                      52                      -1                 3925658
                      54                      -1                 1386440
                      56                      -1                  376182
                      58                      -1                   73664
                      60                      -1                   10552
                      62                      -1                     856
                      64                      -1                      38
                      22                       0                    2480
                      24                       0                   48880
                      26                       0                  339988
                      28                       0                 1492042
                      30                       0                 4840852
                      32                       0                12672119
                      34                       0                27434980
                      36                       0                49985108
                      38                       0                76450332
                      40                       0                98300562
                      42                       0               105486756
                      44                       0                94142962
                      46                       0                69051772
                      48                       0                41391746
                      50                       0                19876644
                      52                       0                 7534836
                      54                       0                 2193484
                      56                       0                  476003
                      58                       0                   74640
                      60                       0                    7776
                      62                       0                     376
                      16                       1                       9
                      18                       1                    1252
                      20                       1                   17402
                      22                       1                  113072
                      24                       1                  507054
                      26                       1                 1861052
                      28                       1                 5848272
                      30                       1                16362880
                      32                       1                39495986
                      34                       1                82340004
                      36                       1               144637488
                      38                       1               213191044
                      40                       1               259895831
                      42                       1               260979276
                      44                       1               213568814
                      46                       1               141356692
                      48                       1                74669112
                      50                       1                30983620
                      52                       1                 9889472
                      54                       1                 2362076
                      56                       1                  410824
                      58                       1                   48708
                      60                       1                    3172
                      20                       2                     432
                      22                       2                   19452
                      24                       2                  206592
                      26                       2                 1202884
                      28                       2                 5200872
                      30                       2                17494212
                      32                       2                49157118
                      34                       2               112844412
                      36                       2               214673888
                      38                       2               329559760
                      40                       2               407021686
                      42                       2               399144172
                      44                       2               310247620
                      46                       2               188866924
                      48                       2                89363856
                      50                       2                32214080
                      52                       2                 8677352
                      54                       2                 1694800
                      56                       2                  230150
                      58                       2                   18040
                      60                       2                     304
                      24                       3                    5330
                      26                       3                  131180
                      28                       3                 1090562
                      30                       3                 6010788
                      32                       3                22869222
                      34                       3                67844740
                      36                       3               152272806
                      38                       3               268287812
                      40                       3               358592572
                      42                       3               364578264
                      44                       3               279615546
                      46                       3               161869032
                      48                       3                69885482
                      50                       3                22206376
                      52                       3                 5060968
                      54                       3                  794256
                      56                       3                   75840
                      58                       3                    2360
                      28                       4                   31056
                      30                       4                  409788
                      32                       4                 3161627
                      34                       4                14325216
                      36                       4                46148016
                      38                       4               102079308
                      40                       4               167258286
                      42                       4               190916040
                      44                       4               154767646
                      46                       4                88696096
                      48                       4                36005900
                      50                       4                10173752
                      52                       4                 1937484
                      54                       4                  224960
                      56                       4                   11270
                      30                       5                    2104
                      32                       5                   67533
                      34                       5                  791612
                      36                       5                 4431434
                      38                       5                15986588
                      40                       5                35672487
                      42                       5                55112712
                      44                       5                51796432
                      46                       5                31481844
                      48                       5                12292938
                      50                       5                 3082028
                      52                       5                  459356
                      54                       5                   32260
                      56                       5                     308
                      34                       6                    2816
                      36                       6                   81016
                      38                       6                  673280
                      40                       6                 2946202
                      42                       6                 6947468
                      44                       6                10006088
                      46                       6                 6987716
                      48                       6                 2748750
                      50                       6                  577924
                      52                       6                   58912
                      54                       6                    1240
                      38                       7                     928
                      40                       7                   44586
                      42                       7                  277888
                      44                       7                  748830
                      46                       7                  914056
                      48                       7                  364924
                      50                       7                   61928
                      52                       7                    2172
                      42                       8                    1776
                      44                       8                   11830
                      46                       8                   37824
                      48                       8                   28168
                      50                       8                    2152
                      46                       9                      32
                      48                       9                     527
