                      56                      -7                      30
                      58                      -7                     184
                      60                      -7                     420
                      62                      -7                     528
                      64                      -7                     382
                      66                      -7                     248
                      68                      -7                      56
                      52                      -6                     716
                      54                      -6                    3496
                      56                      -6                    8916
                      58                      -6                   13680
                      60                      -6                   12992
                      62                      -6                    8168
                      64                      -6                    3388
                      66                      -6                     472
                      46                      -5                      80
                      48                      -5                    8004
                      50                      -5                   40960
                      52                      -5                  110352
                      54                      -5                  190956
                      56                      -5                  223686
                      58                      -5                  176008
                      60                      -5                   91988
                      62                      -5                   30924
                      64                      -5                    3768
                      42                      -4                    1264
                      44                      -4                   56204
                      46                      -4                  294512
                      48                      -4                  837072
                      50                      -4                 1583708
                      52                      -4                 2143288
                      54                      -4                 2114556
                      56                      -4                 1473848
                      58                      -4                  686988
                      60                      -4                  207860
                      62                      -4                   25344
                      38                      -3                    9876
                      40                      -3                  225404
                      42                      -3                 1195344
                      44                      -3                 3644320
                      46                      -3                 7664480
                      48                      -3                11916266
                      50                      -3                14089812
                      52                      -3                12639008
                      54                      -3                 8275280
                      56                      -3                 3695320
                      58                      -3                 1075684
                      60                      -3                  132296
                      32                      -2                      88
                      34                      -2                   33744
                      36                      -2                  507884
                      38                      -2                 2671776
                      40                      -2                 8731576
                      42                      -2                20425840
                      44                      -2                36780000
                      46                      -2                51986864
                      48                      -2                58129422
                      50                      -2                50372848
                      52                      -2                32614580
                      54                      -2                14644868
                      56                      -2                 4285650
                      58                      -2                  552348
                      28                      -1                     492
                      30                      -1                   51296
                      32                      -1                  605358
                      34                      -1                 3145220
                      36                      -1                10847584
                      38                      -1                28089796
                      40                      -1                57882282
                      42                      -1                97796648
                      44                      -1               134808484
                      46                      -1               150885728
                      48                      -1               132620256
                      50                      -1                88291536
                      52                      -1                41304472
                      54                      -1                12583360
                      56                      -1                 1737192
                      24                       0                     664
                      26                       0                   34212
                      28                       0                  337840
                      30                       0                 1717848
                      32                       0                 6161664
                      34                       0                17310760
                      36                       0                40753524
                      38                       0                81234064
                      40                       0               138571502
                      42                       0               197402892
                      44                       0               232252720
                      46                       0               216471664
                      48                       0               154427324
                      50                       0                78105540
                      52                       0                25838148
                      54                       0                 4002212
                      20                       1                     244
                      22                       1                    7696
                      24                       1                   64602
                      26                       1                  314312
                      28                       1                 1131256
                      30                       1                 3439084
                      32                       1                 9299050
                      34                       1                22782872
                      36                       1                49089216
                      38                       1                91965184
                      40                       1               144873990
                      42                       1               189185316
                      44                       1               196812744
                      46                       1               157911788
                      48                       1                90863138
                      50                       1                34336744
                      52                       1                 6349852
                      24                       2                    1728
                      26                       2                   32248
                      28                       2                  241068
                      30                       2                 1081916
                      32                       2                 3662644
                      34                       2                 9943340
                      36                       2                22783832
                      38                       2                43385088
                      40                       2                68221226
                      42                       2                85069500
                      44                       2                81794144
                      46                       2                57056480
                      48                       2                26302484
                      50                       2                 6296636
                      26                       3                      80
                      28                       3                    5720
                      30                       3                   60588
                      32                       3                  337310
                      34                       3                 1289044
                      36                       3                 3658168
                      38                       3                 8109640
                      40                       3                13807744
                      42                       3                17548852
                      44                       3                16218052
                      46                       3                 9728640
                      48                       3                 3374454
                      30                       4                     152
                      32                       4                    7360
                      34                       4                   51016
                      36                       4                  206544
                      38                       4                  582540
                      40                       4                 1155756
                      42                       4                 1618780
                      44                       4                 1385244
                      46                       4                  770028
                      34                       5                      64
                      36                       5                    2240
                      38                       5                   10744
                      40                       5                   35372
                      42                       5                   49884
                      44                       5                   54908
                      38                       6                      88
                      40                       6                     180
                      42                       6                     680
