                      54                      -6                       8
                      56                      -6                      32
                      60                      -6                      24
                      48                      -5                     288
                      50                      -5                     528
                      52                      -5                     944
                      54                      -5                     712
                      56                      -5                     732
                      58                      -5                     168
                      60                      -5                     144
                      42                      -4                     992
                      44                      -4                    4496
                      46                      -4                   10152
                      48                      -4                   15700
                      50                      -4                   16392
                      52                      -4                   13336
                      54                      -4                    7696
                      56                      -4                    3664
                      58                      -4                     960
                      60                      -4                     256
                      36                      -3                    1072
                      38                      -3                   12456
                      40                      -3                   48116
                      42                      -3                  110304
                      44                      -3                  177488
                      46                      -3                  211664
                      48                      -3                  195748
                      50                      -3                  140960
                      52                      -3                   81256
                      54                      -3                   35176
                      56                      -3                   12388
                      58                      -3                    2456
                      60                      -3                     536
                      30                      -2                     240
                      32                      -2                   11704
                      34                      -2                   84256
                      36                      -2                  309004
                      38                      -2                  732824
                      40                      -2                 1295256
                      42                      -2                 1760392
                      44                      -2                 1916304
                      46                      -2                 1674688
                      48                      -2                 1194200
                      50                      -2                  686288
                      52                      -2                  316748
                      54                      -2                  112264
                      56                      -2                   30252
                      58                      -2                    5376
                      60                      -2                     668
                      26                      -1                    2400
                      28                      -1                   46704
                      30                      -1                  285696
                      32                      -1                 1042316
                      34                      -1                 2701920
                      36                      -1                 5402224
                      38                      -1                 8652584
                      40                      -1                11325800
                      42                      -1                12196704
                      44                      -1                10852976
                      46                      -1                 7939352
                      48                      -1                 4771796
                      50                      -1                 2302000
                      52                      -1                  886524
                      54                      -1                  256160
                      56                      -1                   56024
                      58                      -1                    7904
                      60                      -1                     660
                      20                       0                      36
                      22                       0                    5304
                      24                       0                   68360
                      26                       0                  394984
                      28                       0                 1526776
                      30                       0                 4502568
                      32                       0                10677404
                      34                       0                21009944
                      36                       0                34408948
                      38                       0                47108008
                      40                       0                53776888
                      42                       0                50991832
                      44                       0                39939012
                      46                       0                25625176
                      48                       0                13324940
                      50                       0                 5518304
                      52                       0                 1772220
                      54                       0                  430496
                      56                       0                   74728
                      58                       0                    8408
                      60                       0                     572
                      16                       1                      52
                      18                       1                    2632
                      20                       1                   26944
                      22                       1                  150224
                      24                       1                  635048
                      26                       1                 2176360
                      28                       1                 6595004
                      30                       1                17160016
                      32                       1                38585484
                      34                       1                72703288
                      36                       1               114539996
                      38                       1               148911208
                      40                       1               159674948
                      42                       1               139993224
                      44                       1                99870560
                      46                       1                57385688
                      48                       1                26249264
                      50                       1                 9363368
                      52                       1                 2546904
                      54                       1                  510872
                      56                       1                   71120
                      58                       1                    6352
                      60                       1                     220
                      20                       2                    1680
                      22                       2                   43584
                      24                       2                  353768
                      26                       2                 1893384
                      28                       2                 7345748
                      30                       2                23258264
                      32                       2                59027936
                      34                       2               123479288
                      36                       2               206815792
                      38                       2               277228128
                      40                       2               294792704
                      42                       2               249159408
                      44                       2               166189720
                      46                       2                87151216
                      48                       2                35387172
                      50                       2                10965024
                      52                       2                 2522088
                      54                       2                  414680
                      56                       2                   46396
                      58                       2                    2768
                      60                       2                      40
                      24                       3                   20844
                      26                       3                  297024
                      28                       3                 2262264
                      30                       3                10570448
                      32                       3                37248892
                      34                       3                96064952
                      36                       3               192331212
                      38                       3               287484752
                      40                       3               324445556
                      42                       3               276240216
                      44                       3               178588796
                      46                       3                87373784
                      48                       3                32127792
                      50                       3                 8724480
                      52                       3                 1704620
                      54                       3                  231560
                      56                       3                   19056
                      58                       3                     528
                      26                       4                    2448
                      28                       4                   94744
                      30                       4                 1188136
                      32                       4                 7247380
                      34                       4                29675936
                      36                       4                79054144
                      38                       4               153015840
                      40                       4               200895120
                      42                       4               185694624
                      44                       4               121897520
                      46                       4                57710864
                      48                       4                19607324
                      50                       4                 4725952
                      52                       4                  785328
                      54                       4                   82216
                      56                       4                    3980
                      30                       5                    9304
                      32                       5                  275056
                      34                       5                 2394360
                      36                       5                12044992
                      38                       5                34275904
                      40                       5                65700528
                      42                       5                73772408
                      44                       5                53378248
                      46                       5                25424288
                      48                       5                 8175508
                      50                       5                 1750752
                      52                       5                  235944
                      54                       5                   16704
                      56                       5                     176
                      34                       6                   19760
                      36                       6                  360728
                      38                       6                 2567072
                      40                       6                 8458180
                      42                       6                16345248
                      44                       6                14605292
                      46                       6                 7506760
                      48                       6                 2299724
                      50                       6                  426152
                      52                       6                   41764
                      54                       6                    1272
                      38                       7                   21360
                      40                       7                  280576
                      42                       7                 1212584
                      44                       7                 2306828
                      46                       7                 1407296
                      48                       7                  419836
                      50                       7                   60728
                      52                       7                    3272
                      40                       8                     656
                      42                       8                   15272
                      44                       8                   94236
                      46                       8                  152632
                      48                       8                   43916
                      50                       8                    4152
                      44                       9                      44
                      46                       9                    2688
                      48                       9                    2504
