                      56                      -7                      20
                      58                      -7                      56
                      60                      -7                      56
                      52                      -6                     376
                      54                      -6                    1552
                      56                      -6                    2576
                      58                      -6                    1672
                      48                      -5                    3830
                      50                      -5                   20840
                      52                      -5                   47852
                      54                      -5                   56324
                      56                      -5                   27348
                      44                      -4                   21624
                      46                      -4                  128828
                      48                      -4                  368442
                      50                      -4                  598404
                      52                      -4                  549080
                      54                      -4                  220764
                      38                      -3                     244
                      40                      -3                   67348
                      42                      -3                  437260
                      44                      -3                 1396884
                      46                      -3                 2832416
                      48                      -3                 3656092
                      50                      -3                 2855740
                      52                      -3                 1059116
                      34                      -2                    1344
                      36                      -2                  115832
                      38                      -2                  773236
                      40                      -2                 2738234
                      42                      -2                 6311816
                      44                      -2                10394612
                      46                      -2                11651936
                      48                      -2                 8373024
                      50                      -2                 3054440
                      30                      -1                    2456
                      32                      -1                  107068
                      34                      -1                  710612
                      36                      -1                 2648916
                      38                      -1                 6846492
                      40                      -1                13082946
                      42                      -1                19096376
                      44                      -1                20008832
                      46                      -1                14022888
                      48                      -1                 5330428
                      26                       0                    1744
                      28                       0                   48812
                      30                       0                  308932
                      32                       0                 1182946
                      34                       0                 3259112
                      36                       0                 7093328
                      38                       0                12360352
                      40                       0                17213328
                      42                       0                17995972
                      44                       0                12908480
                      46                       0                 5341616
                      22                       1                     420
                      24                       1                    8132
                      26                       1                   48088
                      28                       1                  178304
                      30                       1                  507476
                      32                       1                 1210356
                      34                       1                 2534160
                      36                       1                 4520116
                      38                       1                 6640736
                      40                       1                 7530816
                      42                       1                 5885836
                      44                       1                 2817224
                      26                       2                     764
                      28                       2                   13196
                      30                       2                   69152
                      32                       2                  221448
                      34                       2                  506844
                      36                       2                  893080
                      38                       2                 1217612
                      40                       2                 1134626
                      42                       2                  691472
                      28                       3                      40
                      30                       3                     528
                      32                       3                    5702
                      34                       3                   20956
                      36                       3                   51368
                      38                       3                   69160
                      40                       3                   65238
                      32                       4                      64
                      34                       4                     400
                      36                       4                     916
                      38                       4                    1772
