                      60                      -5                 4216498
                      56                      -4                 3482356
                      58                      -4                27401120
                      52                      -3                 1774048
                      54                      -3                18370416
                      56                      -3                64183760
                      48                      -2                  545828
                      50                      -2                 6909968
                      52                      -2                33121236
                      54                      -2                68986564
                      44                      -1                  106288
                      46                      -1                 1461336
                      48                      -1                 8594024
                      50                      -1                25297392
                      52                      -1                35707840
                      40                       0                   11744
                      42                       0                  171556
                      44                       0                 1101680
                      46                       0                 3989436
                      48                       0                 8110804
                      50                       0                 8455944
                      36                       1                     574
                      38                       1                    8504
                      40                       1                   57924
                      42                       1                  229384
                      44                       1                  575640
                      46                       1                  881320
                      48                       1                  760006
                      40                       2                     292
                      42                       2                    2672
                      44                       2                    8944
                      46                       2                   15104
                      44                       3                      14
