                      48                      -2                   14690
                      44                      -1                    4368
                      46                      -1                   32828
                      40                       0                     678
                      42                       0                    6456
                      44                       0                   20400
                      36                       1                      40
                      38                       1                     460
                      40                       1                    1948
                      42                       1                    3448
                      40                       2                       4
