                      16                       0                      64
                       8                       1                      81
                      10                       1                    1292
                      12                       1                    2356
                      14                       1                    2196
                      16                       1                    1054
                      12                       2                   55856
                      14                       2                   72976
                      16                       2                   45234
                      14                       3                  659744
                      16                       3                  565110
                      16                       4                 2515262
