                      16                       0                     256
                      18                       0                     224
                      20                       0                     448
                      10                       1                     576
                      12                       1                    3776
                      14                       1                    8960
                      16                       1                   10692
                      18                       1                    7832
                      20                       1                    7840
                      12                       2                    6944
                      14                       2                  180168
                      16                       2                  338232
                      18                       2                  306600
                      20                       2                  134132
                      16                       3                 2766956
                      18                       3                 3757416
                      20                       3                 2113744
                      18                       4                16459792
                      20                       4                13718468
                      20                       5                35464464
