                      68                      -4                51439096
                      64                      -3                12506896
                      66                      -3               140475232
                      60                      -2                 1987760
                      62                      -2                29127680
                      64                      -2               137626688
                      56                      -1                  186540
                      58                      -1                 3396976
                      60                      -1                22366676
                      62                      -1                60008024
                      52                       0                   10316
                      54                       0                  207568
                      56                       0                 1703044
                      58                       0                 6663648
                      60                       0                11558628
                      48                       1                     252
                      50                       1                    5512
                      52                       1                   50504
                      54                       1                  247328
                      56                       1                  645012
                      58                       1                  790976
                      52                       2                      88
                      54                       2                     888
                      56                       2                    3196
