                      24                      -1                     162
                      16                       0                     600
                      18                       0                    2160
                      20                       0                    4188
                      22                       0                    3864
                      24                       0                    3188
                      10                       1                     220
                      12                       1                    3984
                      14                       1                   20436
                      16                       1                   53624
                      18                       1                   80744
                      20                       1                  125528
                      22                       1                  110640
                      24                       1                  118370
                      14                       2                  139140
                      16                       2                 1427970
                      18                       2                 3484648
                      20                       2                 4257744
                      22                       2                 3009912
                      24                       2                 1730878
                      16                       3                  953172
                      18                       3                37410312
                      20                       3                74221644
                      22                       3                67497576
                      24                       3                28042782
                      20                       4               444019568
                      22                       4               641324104
                      24                       4               347700666
                      22                       5              2395207500
                      24                       5              2049972154
                      24                       6              5042436754
