56 -6 9.6701941198095437e+02
48 -5 4.4352709021353221e+03
50 -5 9.0459920913889619e+03
52 -5 2.9237857523731516e+04
54 -5 1.6737943349765119e+04
56 -5 3.6356481089680616e+04
42 -4 1.2581115283697643e+04
44 -4 6.1268192605762088e+04
46 -4 2.0404897565651737e+05
48 -4 4.0958609889572189e+05
50 -4 6.2274783925067761e+05
52 -4 8.1733971298894798e+05
54 -4 5.3876271501510090e+05
56 -4 6.8444016222149041e+05
36 -3 1.5155268759215032e+04
38 -3 1.6788312405470191e+05
40 -3 8.0659169239834335e+05
42 -3 2.4327940204555723e+06
44 -3 5.3232285446673725e+06
46 -3 9.2958315518373623e+06
48 -3 1.3291759617657071e+07
50 -3 1.6227091575069040e+07
52 -3 1.7316170621095162e+07
54 -3 1.1610324779366963e+07
56 -3 9.8716065803157240e+06
30 -2 5.2391697032101711e+03
32 -2 1.8022070444198971e+05
34 -2 1.3812792763685524e+06
36 -2 6.0355508028478324e+06
38 -2 1.8283497790149696e+07
40 -2 4.3905340670365401e+07
42 -2 8.8454983291106835e+07
44 -2 1.5518810812005478e+08
46 -2 2.3625888495115295e+08
48 -2 3.0394444289096618e+08
50 -2 3.2838220466397470e+08
52 -2 2.9564659655596489e+08
54 -2 1.8482131001175436e+08
56 -2 1.1867766363211758e+08
24 -1 1.6572258316150720e+02
26 -1 5.0916242950593631e+04
28 -1 8.5075053523127828e+05
30 -1 5.6464847214391734e+06
32 -1 2.4607965191657148e+07
34 -1 8.1746516352858007e+07
36 -1 2.2975124058618739e+08
38 -1 5.5526906315685427e+08
40 -1 1.1806794016319575e+09
42 -1 2.1662215360373802e+09
44 -1 3.4322437878362899e+09
46 -1 4.6673948254474096e+09
48 -1 5.3932693417404613e+09
50 -1 5.2715409834658604e+09
52 -1 4.2368666720834503e+09
54 -1 2.4969099363542776e+09
56 -1 1.2520004371656790e+09
20 0 1.7930550736472180e+03
22 0 1.1885047603210685e+05
24 0 1.4454457098650616e+06
26 0 9.4649308753519617e+06
28 0 4.5647648760634638e+07
30 0 1.8057488870851776e+08
32 0 6.3467257756653500e+08
34 0 1.9538031681993678e+09
36 0 5.2472758511505928e+09
38 0 1.2106486133383604e+10
40 0 2.4019494545747597e+10
42 0 4.0860939952522598e+10
44 0 6.0232679645881561e+10
46 0 7.5901605739551300e+10
48 0 8.0866397725062790e+10
50 0 7.2557628428196106e+10
52 0 5.2907748097254440e+10
54 0 2.8451817729714642e+10
56 0 1.1861336360865849e+10
16 1 1.7709751885931578e+03
18 1 6.2340383826119236e+04
20 1 6.4351952660509991e+05
22 1 4.4766990482391519e+06
24 1 2.5107315569507450e+07
26 1 1.3693082949038419e+08
28 1 6.8687543641882038e+08
30 1 3.0159829840848031e+09
32 1 1.1016429881100172e+10
34 1 3.3960202168280846e+10
36 1 8.7990717738417419e+10
38 1 1.9618599178575363e+11
40 1 3.7593170188422827e+11
42 1 6.2069421546893689e+11
44 1 8.7384185998394067e+11
46 1 1.0453235544162983e+12
48 1 1.0493763556423878e+12
50 1 8.7376109061942114e+11
52 1 5.8506616841766577e+11
54 1 2.9043772243307361e+11
56 1 1.0067039678720399e+11
20 2 6.6187968219387031e+05
22 2 1.4557357358389450e+07
24 2 1.5592835760993341e+08
26 2 1.1047113396561756e+09
28 2 6.2438709330887976e+09
30 2 2.9133035932901051e+10
32 2 1.1695502658142470e+11
34 2 3.9276559592678949e+11
36 2 1.0881405378441785e+12
38 2 2.4948113014884697e+12
40 2 4.7897110743331533e+12
42 2 7.7630395426924854e+12
44 2 1.0611373920922123e+13
46 2 1.2246148096990918e+13
48 2 1.1767939983656377e+13
50 2 9.2361553398403281e+12
52 2 5.7441515347092354e+12
54 2 2.6325460756174370e+12
56 2 7.8645047092774622e+11
22 3 1.1471276572356483e+06
24 3 9.1198045125157163e+07
26 3 1.8363341668897970e+09
28 3 1.8568185710581799e+10
30 3 1.3246466584036977e+11
32 3 6.8839251797006885e+11
34 3 2.8437188548807739e+12
36 3 9.1828527430216582e+12
38 3 2.3294230840593523e+13
40 3 4.7495909765283914e+13
42 3 7.8980711215640922e+13
44 3 1.0815994505192088e+14
46 3 1.2219987601115816e+14
48 3 1.1338744143553888e+14
50 3 8.5128301243368641e+13
52 3 4.9965257381969164e+13
54 3 2.1279275036424945e+13
56 3 5.6014482269244307e+12
26 4 1.5835919902705446e+08
28 4 9.1118366431134529e+09
30 4 1.5084937504534650e+11
32 4 1.5030379580026997e+12
34 4 9.5062375536907578e+12
36 4 4.3487602226355562e+13
38 4 1.4125368069418391e+14
40 4 3.3738710771536012e+14
42 4 6.1470286309210362e+14
44 4 8.8289543351504362e+14
46 4 1.0109451914065405e+15
48 4 9.3071322463834225e+14
50 4 6.7990601091935662e+14
52 4 3.8092550091360138e+14
54 4 1.5232688022048909e+14
56 4 3.5902707062101750e+13
30 5 1.8503281595782913e+10
32 5 6.3189509287333984e+11
34 5 9.9556331102323633e+12
36 5 8.1938381319602438e+13
38 5 4.3804118698938938e+14
40 5 1.4594803757625875e+15
42 5 3.2929130801095820e+15
44 5 5.3672353984635200e+15
46 5 6.6085796895340530e+15
48 5 6.2695941807801770e+15
50 5 4.5839771897883190e+15
52 5 2.5078936421802210e+15
54 5 9.5656450454985800e+14
56 5 2.0681416496195906e+14
32 6 1.1099297623487944e+10
34 6 1.2881682258858328e+12
36 6 3.9334009191036695e+13
38 6 4.6352247075813025e+14
40 6 3.0629782223033945e+15
42 6 1.0372511022431774e+16
44 6 2.1839160364591224e+16
46 6 3.1443479750988892e+16
48 6 3.2713016181868752e+16
50 6 2.5017497943809424e+16
52 6 1.3828457621675676e+16
54 6 5.1656798587525880e+15
56 6 1.0494167579239845e+15
36 7 9.9361455547798047e+11
38 7 9.0033285129231500e+13
40 7 1.7452841371081898e+15
42 7 1.5292093177714408e+16
44 7 5.1745184661966936e+16
46 7 9.9110136655611952e+16
48 7 1.2295384455931254e+17
50 7 1.0489585077733011e+17
52 7 6.1308654531618200e+16
54 7 2.3297902283416908e+16
56 7 4.5955014773597900e+15
40 8 1.0858203898622639e+14
42 8 4.3161434453661570e+15
44 8 5.6357242833696760e+16
46 8 1.8257504894425056e+17
48 8 3.0599770620883104e+17
50 8 3.1457213185621696e+17
52 8 2.0765382967261875e+17
54 8 8.4130956322301376e+16
56 8 1.6894557002162270e+16
42 9 5.1966529418427375e+13
44 9 6.6808983869134180e+15
46 9 1.5362380475198726e+17
48 9 4.4961660234612378e+17
50 9 6.2925873933416179e+17
52 9 5.0409148802910752e+17
54 9 2.3136720820648698e+17
56 9 4.9759937965342464e+16
46 10 5.7942518585242060e+15
48 10 3.0373568647235520e+17
50 10 7.5408990673155277e+17
52 10 8.2258425804489600e+17
54 10 4.5937302709154573e+17
56 10 1.1196534042838106e+17
48 11 2.1310149953291372e+15
50 11 4.1977186891392685e+17
52 11 8.1426838148872883e+17
54 11 6.1861867086500582e+17
56 11 1.8317331891605341e+17
52 12 3.7943716840326701e+17
54 12 5.1016307780080896e+17
56 12 2.0520653970168192e+17
54 13 2.0034820601072326e+17
56 13 1.4225651321525902e+17
56 14 4.7215710042579552e+16
